Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1538418690812,2087658851979354,3.1842883,8.781932,-2.8874073
android.sensor.accelerometer,1538418690812,2087658871877741,3.371036,8.796297,-2.9975405
android.sensor.accelerometer,1538418690823,2087658891697848,3.4524388,8.772355,-2.9400797
android.sensor.accelerometer,1538418690840,2087658911644568,3.3662477,8.829816,-3.0119057
android.sensor.accelerometer,1538418690860,2087658931682018,3.1507695,8.791509,-3.1890767
android.sensor.accelerometer,1538418690882,2087658951299208,3.2225955,8.724471,-3.0597897
android.sensor.accelerometer,1538418690902,2087658971408480,3.596091,8.839393,-3.1124623
android.sensor.accelerometer,1538418690919,2087658991127649,3.3854012,8.978256,-3.4045548
android.sensor.accelerometer,1538418690939,2087659011169526,3.217807,8.796297,-3.2609026
android.sensor.accelerometer,1538418690958,2087659030985518,3.122039,8.743625,-2.9017725
android.sensor.accelerometer,1538418690978,2087659050833540,3.1794999,8.767567,-2.7246015
android.sensor.accelerometer,1538418691000,2087659070877865,3.3662477,9.188946,-3.0071173
android.sensor.accelerometer,1538418691019,2087659090777763,3.4859576,9.203311,-3.9264908
android.sensor.accelerometer,1538418691037,2087659110527817,3.9121256,9.121908,-3.5913026
android.sensor.accelerometer,1538418691057,2087659130576726,3.8163576,9.423578,-3.217807
android.sensor.accelerometer,1538418691083,2087659150238342,4.0892963,9.667787,-3.5482068
android.sensor.accelerometer,1538418691122,2087659170130063,4.5202527,10.1226845,-3.6774938
android.sensor.accelerometer,1538418691122,2087659189835481,5.1235914,10.299856,-3.6056678
android.sensor.accelerometer,1538418691136,2087659209885848,5.9280434,10.745177,-3.9360676
android.sensor.accelerometer,1538418691156,2087659229727881,6.1770406,10.941502,-5.2385135
android.sensor.accelerometer,1538418691176,2087659249788144,5.7365074,10.5440645,-6.019023
android.sensor.accelerometer,1538418691196,2087659269509864,4.9464207,9.801862,-5.765238
android.sensor.accelerometer,1538418691217,2087659289640804,4.1706996,8.528147,-5.185841
android.sensor.accelerometer,1538418691236,2087659309348306,2.9113493,6.6654577,-3.7445314
android.sensor.accelerometer,1538418691257,2087659329491068,-0.31124622,4.271256,-2.4420857
android.sensor.accelerometer,1538418691277,2087659349204456,-5.3438582,1.6567876,-0.7134721
android.sensor.accelerometer,1538418691296,2087659369197374,-9.136273,-0.9959879,1.1731589
android.sensor.accelerometer,1538418691318,2087659388722168,-10.457873,-2.791639,4.0653543
android.sensor.accelerometer,1538418691336,2087659409000347,-12.148179,-5.401319,7.1826053
android.sensor.accelerometer,1538418691356,2087659428742016,-12.229582,-8.183381,9.811439
android.sensor.accelerometer,1538418691376,2087659448821393,-9.361329,-10.496181,12.081141
android.sensor.accelerometer,1538418691397,2087659468478322,-3.4141316,-12.29662,11.798626
android.sensor.accelerometer,1538418691418,2087659488358792,2.0446482,-13.704411,10.007763
android.sensor.accelerometer,1538418691437,2087659508141294,6.143522,-15.682021,7.5848308
android.sensor.accelerometer,1538418691456,2087659528450880,10.0508585,-18.253393,4.5872903
android.sensor.accelerometer,1538418691476,2087659548010361,14.302961,-20.30283,2.4660277
android.sensor.accelerometer,1538418691495,2087659568066925,16.927006,-22.7928,0.08140286
android.sensor.accelerometer,1538418691515,2087659587600052,20.87265,-26.527756,-0.545878
android.sensor.accelerometer,1538418691534,2087659607663440,26.714502,-29.501354,-0.89543146
