Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1538418812751,2087780786627490,-0.08202787,0.15766394,-0.058591332
android.sensor.gyroscope,1538418812751,2087780806495200,0.09587672,-0.05539544,-0.07776668
android.sensor.gyroscope,1538418812764,2087780826400827,0.16831692,-0.14168449,-0.03835069
android.sensor.gyroscope,1538418812773,2087780846278277,0.17896989,-0.08522376,-0.029828314
android.sensor.gyroscope,1538418812794,2087780866156143,0.09587672,0.017044751,-0.05113425
android.sensor.gyroscope,1538418812815,2087780886150312,-0.022371236,0.113986775,-0.08309316
android.sensor.gyroscope,1538418812833,2087780906048491,-0.04261188,0.064983115,-0.068179004
android.sensor.gyroscope,1538418812854,2087780925972816,0.059656627,-0.05539544,-0.06285252
android.sensor.gyroscope,1538418812873,2087780945712349,0.13529271,-0.07883197,-0.014914157
android.sensor.gyroscope,1538418812893,2087780965609278,0.08415846,-0.03089361,0.018110048
android.sensor.gyroscope,1538418812914,2087780985489593,-0.02450183,0.04900366,0.011718267
android.sensor.gyroscope,1538418812933,2087781005374803,0.0063917814,0.040481284,0.0010652969
android.sensor.gyroscope,1538418812952,2087781025276003,-0.0010652969,0.009587673,-0.02769772
android.sensor.gyroscope,1538418812973,2087781045334130,0.023436533,-0.050068956,-0.0063917814
android.sensor.gyroscope,1538418812992,2087781065189757,0.0692443,-0.12144385,0.04154658
android.sensor.gyroscope,1538418813012,2087781085173092,0.09055024,-0.18749227,0.068179004
android.sensor.gyroscope,1538418813032,2087781104999501,0.0042611877,-0.16512102,0.025567126
android.sensor.gyroscope,1538418813054,2087781124852471,-0.16405573,-0.02130594,0.0042611877
android.sensor.gyroscope,1538418813072,2087781144860859,-0.13209683,-0.22158176,-0.022371236
android.sensor.gyroscope,1538418813092,2087781164855079,0.014914157,-0.43890235,-0.057526033
android.sensor.gyroscope,1538418813112,2087781184429300,-0.03089361,-0.44209823,-0.13635801
android.sensor.gyroscope,1538418813132,2087781204455500,-0.113986775,-0.84584576,-0.380311
android.sensor.gyroscope,1538418813152,2087781224183940,-0.36646214,-1.0844723,-0.77340555
android.sensor.gyroscope,1538418813172,2087781244241806,-0.46340418,-1.4264326,-1.3071194
android.sensor.gyroscope,1538418813191,2087781264266444,-0.17151281,-2.0432396,-1.9867787
android.sensor.gyroscope,1538418813212,2087781284180039,0.18536167,-2.795339,-2.8027961
android.sensor.gyroscope,1538418813233,2087781304001864,0.5614115,-3.5772672,-3.7338657
android.sensor.gyroscope,1538418813261,2087781323882752,0.48151422,-3.7828693,-4.477443
android.sensor.gyroscope,1538418813273,2087781343946712,-0.11079088,-3.483521,-4.8598847
android.sensor.gyroscope,1538418813294,2087781365504474,-0.8596946,-3.024378,-5.1752124
android.sensor.gyroscope,1538418813314,2087781385413018,-1.4647833,-2.4523137,-5.380815
android.sensor.gyroscope,1538418813336,2087781405263124,-1.5830313,-2.396918,-5.4830832
android.sensor.gyroscope,1538418813354,2087781425180835,-1.4626527,-2.856061,-5.596005
android.sensor.gyroscope,1538418813373,2087781445077503,-1.7300422,-3.2992246,-5.7920194
android.sensor.gyroscope,1538418813394,2087781464971880,-2.428877,-3.375926,-5.8250437
android.sensor.gyroscope,1538418813413,2087781484875841,-2.880563,-3.3620772,-5.39999
android.sensor.gyroscope,1538418813433,2087781504743759,-3.210805,-3.2896369,-4.7863793
