Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1538418819652,2087787687767449,-4.0557775,8.714894,0.0
android.sensor.accelerometer,1538418819652,2087787707706982,-4.256891,8.590396,0.14844051
android.sensor.accelerometer,1538418819664,2087787727564692,-4.462792,8.451532,0.29688102
android.sensor.accelerometer,1538418819678,2087787747653080,-4.534618,8.461109,0.39743748
android.sensor.accelerometer,1538418819694,2087787767459280,-4.5441947,8.5473,0.10534488
android.sensor.accelerometer,1538418819714,2087787787357563,-4.620809,8.437167,-0.095768064
android.sensor.accelerometer,1538418819735,2087787807313919,-4.43885,8.42759,0.110133275
android.sensor.accelerometer,1538418819754,2087787827218296,-4.3287168,8.465898,0.41180268
android.sensor.accelerometer,1538418819775,2087787847072413,-4.2185836,8.566454,0.4165911
android.sensor.accelerometer,1538418819794,2087787867014394,-4.3957543,8.619126,0.033518825
android.sensor.accelerometer,1538418819814,2087787886793719,-4.4196963,8.643068,-0.038307227
android.sensor.accelerometer,1538418819841,2087787906542679,-4.4101195,8.6334915,0.02873042
android.sensor.accelerometer,1538418819853,2087787926556066,-4.3382936,8.825027,0.18674773
android.sensor.accelerometer,1538418819873,2087787946453048,-4.280833,8.973468,0.35913026
android.sensor.accelerometer,1538418819893,2087787966362008,-4.1371803,9.141062,0.320823
android.sensor.accelerometer,1538418819913,2087787986145239,-3.9360676,9.370906,0.009576807
android.sensor.accelerometer,1538418819933,2087788006126856,-3.86903,9.768343,-0.45489833
android.sensor.accelerometer,1538418819955,2087788026014566,-3.5051112,9.864111,-0.6847417
android.sensor.accelerometer,1538418819973,2087788045901130,-3.0550013,9.969456,0.02873042
android.sensor.accelerometer,1538418819992,2087788065786289,-2.8203697,10.457873,0.6943185
android.sensor.accelerometer,1538418820012,2087788085689884,-1.8148049,10.927136,1.316811
android.sensor.accelerometer,1538418820033,2087788105560980,-0.521936,11.224017,1.043872
android.sensor.accelerometer,1538418820053,2087788125543378,0.6655881,11.9614315,0.5746084
android.sensor.accelerometer,1538418820074,2087788145517807,2.585738,12.559982,0.45968673
android.sensor.accelerometer,1538418820095,2087788165401871,4.0701427,12.124237,0.9624691
android.sensor.accelerometer,1538418820115,2087788185364217,5.3438582,10.745177,2.1547816
android.sensor.accelerometer,1538418820133,2087788204878855,6.8091097,9.260772,3.8546648
android.sensor.accelerometer,1538418820154,2087788225048284,7.321469,7.1251445,4.8267107
android.sensor.accelerometer,1538418820173,2087788244894119,7.273585,4.548983,4.8745947
android.sensor.accelerometer,1538418820196,2087788266971569,6.6846113,2.1691468,4.0892963
android.sensor.accelerometer,1538418820213,2087788284827300,5.0996494,-0.20111294,2.006341
android.sensor.accelerometer,1538418820235,2087788306618552,2.60968,-2.5234885,1.1109096
android.sensor.accelerometer,1538418820255,2087788326318867,0.31124622,-5.0613422,2.5474305
android.sensor.accelerometer,1538418820274,2087788346216264,0.22984336,-7.905654,3.2752678
android.sensor.accelerometer,1538418820295,2087788366128350,0.58418524,-10.898406,2.6671407
android.sensor.accelerometer,1538418820313,2087788384691164,-0.61291564,-12.981361,3.7062242
android.sensor.accelerometer,1538418820334,2087788405920697,-1.0342951,-15.801731,4.501099
android.sensor.accelerometer,1538418820354,2087788425803147,-1.9871874,-19.565416,4.8841715
android.sensor.accelerometer,1538418820374,2087788445705441,-3.8115692,-23.616405,5.4539914
android.sensor.accelerometer,1538418820394,2087788465596224,-6.9048777,-26.374525,7.431602
android.sensor.accelerometer,1538418820414,2087788485473466,-10.160992,-26.676195,10.223241
android.sensor.accelerometer,1538418820434,2087788505357739,-9.89763,-26.714502,11.84651
android.sensor.accelerometer,1538418820451,2087788523535761,-7.9822683,-26.953922,12.378023
android.sensor.accelerometer,1538418820473,2087788545140034,-6.7372837,-25.814283,12.943054
android.sensor.accelerometer,1538418820492,2087788564916442,-5.631162,-23.942017,12.239159
android.sensor.accelerometer,1538418820512,2087788584832486,-3.6008794,-21.902157,10.103531
android.sensor.accelerometer,1538418820533,2087788604802905,-0.9576807,-19.733011,8.063671
android.sensor.accelerometer,1538418820553,2087788624691240,2.4899697,-18.219875,7.541735
android.sensor.accelerometer,1538418820573,2087788644572440,5.3965306,-17.386692,8.231265
android.sensor.accelerometer,1538418820592,2087788664483484,7.1155677,-17.84638,8.973468
android.sensor.accelerometer,1538418820613,2087788684344684,6.4547677,-18.933348,11.860875
android.sensor.accelerometer,1538418820632,2087788704231977,5.837064,-22.16073,16.290148
android.sensor.accelerometer,1538418820652,2087788724122604,4.841076,-28.739998,21.811178
android.sensor.accelerometer,1538418820672,2087788744008856,2.1068976,-36.961685,29.410374
android.sensor.accelerometer,1538418820693,2087788763912296,2.8538885,-44.728477,33.600227
android.sensor.accelerometer,1538418820714,2087788783787089,7.9487495,-51.341263,28.974628
android.sensor.accelerometer,1538418820733,2087788803676466,25.718515,-56.258953,12.210428
android.sensor.accelerometer,1538418820753,2087788824188031,40.653545,-49.009308,-0.8619126
android.sensor.accelerometer,1538418820772,2087788843643397,49.023674,-43.617565,-11.171345
android.sensor.accelerometer,1538418820790,2087788861192930,37.890636,-52.1505,-1.4460979
android.sensor.accelerometer,1538418820812,2087788881438453,47.26633,-44.230484,1.5705963
android.sensor.accelerometer,1538418820830,2087788901161476,45.7101,-25.61317,-18.918982
android.sensor.accelerometer,1538418820848,2087788921060749,41.127598,-7.551312,-27.887661
android.sensor.accelerometer,1538418820868,2087788941091220,36.703114,-0.9528923,-18.885464
