Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1538418248513,2087216547458469,9.289502,-2.9113493,1.316811
android.sensor.accelerometer,1538418248513,2087216567127846,9.275137,-2.9400797,1.4700398
android.sensor.accelerometer,1538418248529,2087216587028630,9.356541,-2.9640217,1.4987702
android.sensor.accelerometer,1538418248534,2087216606927694,9.404425,-2.9113493,1.3694834
android.sensor.accelerometer,1538418248554,2087216626903894,9.437943,-2.9783869,1.2785037
android.sensor.accelerometer,1538418248573,2087216646854677,9.634268,-2.9592333,1.3024458
android.sensor.accelerometer,1538418248594,2087216666714002,9.615114,-2.8778305,1.292869
android.sensor.accelerometer,1538418248614,2087216686604212,9.423578,-2.7964275,1.2737153
android.sensor.accelerometer,1538418248633,2087216706514475,9.294291,-2.767697,1.2449849
android.sensor.accelerometer,1538418248655,2087216726448227,9.375694,-2.8634653,1.364695
android.sensor.accelerometer,1538418248673,2087216746124687,9.495404,-2.873042,1.4317327
android.sensor.accelerometer,1538418248693,2087216766022241,9.41879,-2.9352913,1.316811
android.sensor.accelerometer,1538418248713,2087216786048389,9.332599,-2.9257145,1.3934253
android.sensor.accelerometer,1538418248734,2087216805834224,9.332599,-2.920926,1.5275006
android.sensor.accelerometer,1538418248754,2087216825778862,9.557653,-2.834735,1.3982137
android.sensor.accelerometer,1538418248773,2087216845573030,9.624691,-2.8299465,1.2641385
android.sensor.accelerometer,1538418248794,2087216865471574,9.44752,-2.9161377,1.2545617
android.sensor.accelerometer,1538418248814,2087216885371680,9.3421755,-2.9640217,1.4987702
android.sensor.accelerometer,1538418248834,2087216905280068,9.323022,-2.8443117,1.6280571
android.sensor.accelerometer,1538418248854,2087216925285538,9.222465,-2.9113493,1.4939818
android.sensor.accelerometer,1538418248875,2087216945016269,9.02614,-2.815581,1.6519991
android.sensor.accelerometer,1538418248894,2087216965174501,8.844181,-2.944868,1.6472107
android.sensor.accelerometer,1538418248913,2087216985208878,8.791509,-3.2513258,2.6144683
android.sensor.accelerometer,1538418248933,2087217004965598,9.088389,-3.0310593,3.098097
android.sensor.accelerometer,1538418248955,2087217025029611,9.390059,-3.2321723,2.3175871
android.sensor.accelerometer,1538418248974,2087217045021592,9.351752,-3.2273839,1.7381904
android.sensor.accelerometer,1538418248992,2087217064616594,9.399636,-3.083732,1.5897499
android.sensor.accelerometer,1538418249013,2087217084708210,9.969456,-3.122039,1.9153614
android.sensor.accelerometer,1538418249033,2087217104138160,9.811439,-3.074155,2.1883004
android.sensor.accelerometer,1538418249057,2087217126151027,9.701305,-3.3039982,1.9967642
android.sensor.accelerometer,1538418249076,2087217146051081,9.835381,-3.3901896,2.1212628
android.sensor.accelerometer,1538418249095,2087217165935562,9.734824,-3.4715924,1.9680338
android.sensor.accelerometer,1538418249114,2087217185857804,9.715671,-3.9552212,1.5466543
android.sensor.accelerometer,1538418249134,2087217205714525,9.399636,-4.1419687,1.3838485
android.sensor.accelerometer,1538418249154,2087217225585724,9.591172,-4.4723687,0.866701
android.sensor.accelerometer,1538418249176,2087217245492497,9.801862,-4.9559975,0.6751649
android.sensor.accelerometer,1538418249192,2087217263692395,9.878476,-5.497087,0.22984336
android.sensor.accelerometer,1538418249213,2087217285263543,10.314221,-5.8466406,-0.7326257
android.sensor.accelerometer,1538418249233,2087217305165732,10.175357,-6.3350577,-1.8243817
android.sensor.accelerometer,1538418249253,2087217325056932,9.557653,-7.0341644,-2.5761611
android.sensor.accelerometer,1538418249273,2087217344792611,9.021352,-8.470686,-2.8682537
android.sensor.accelerometer,1538418249293,2087217364290113,8.327033,-9.557653,-2.2697031
android.sensor.accelerometer,1538418249314,2087217383406209,8.552089,-10.702082,-2.4468741
android.sensor.accelerometer,1538418249334,2087217405124128,9.021352,-11.717223,-4.1706996
android.sensor.accelerometer,1538418249350,2087217422714702,8.264784,-12.923901,-5.2528787
android.sensor.accelerometer,1538418249369,2087217442462986,8.0924015,-15.50485,-5.305551
android.sensor.accelerometer,1538418249391,2087217462461217,8.858546,-17.717093,-4.5681367
android.sensor.accelerometer,1538418249412,2087217484061688,10.769119,-20.001162,-4.841076
android.sensor.accelerometer,1538418249437,2087217504022783,11.841722,-22.294806,-5.803545
android.sensor.accelerometer,1538418249451,2087217522260650,11.501745,-26.106375,-6.6606693
android.sensor.accelerometer,1538418249472,2087217543815860,12.176909,-31.953016,-5.506664
android.sensor.accelerometer,1538418249490,2087217562029352,13.982138,-35.93218,-2.9113493
android.sensor.accelerometer,1538418249511,2087217581918520,16.294937,-38.915356,-2.9161377
android.sensor.accelerometer,1538418249532,2087217603486647,20.015526,-42.789173,-5.9567738
android.sensor.accelerometer,1538418249553,2087217623399358,23.841461,-48.54962,-10.323798
