Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1538418968472,2087936520272796,-0.033518825,9.931149,0.272939
android.sensor.accelerometer,1538418968486,2087936540185715,-0.062249243,9.935937,0.22505496
android.sensor.accelerometer,1538418968487,2087936559849727,-0.05267244,9.821015,0.4261679
android.sensor.accelerometer,1538418968507,2087936579924677,-0.02873042,9.816227,0.47884035
android.sensor.accelerometer,1538418968529,2087936599842804,0.10534488,9.787497,0.11492168
android.sensor.accelerometer,1538418968546,2087936619724212,0.047884032,9.859323,0.06703765
android.sensor.accelerometer,1538418968566,2087936639630412,-0.12449849,9.80665,0.15801731
android.sensor.accelerometer,1538418968587,2087936659282237,-0.062249243,9.801862,0.18195933
android.sensor.accelerometer,1538418968606,2087936679354322,-0.110133275,9.835381,0.11971009
android.sensor.accelerometer,1538418968626,2087936699118804,-0.1388637,9.758766,0.076614454
android.sensor.accelerometer,1538418968664,2087936719098233,-0.12928689,9.749189,0.019153614
android.sensor.accelerometer,1538418968686,2087936738839797,-0.08619126,9.787497,0.10534488
android.sensor.accelerometer,1538418968693,2087936758719122,-0.038307227,9.825804,0.05267244
android.sensor.accelerometer,1538418968708,2087936778600947,-0.12928689,9.902418,-0.07182605
android.sensor.accelerometer,1538418968725,2087936798492251,-0.11492168,9.844957,0.0
android.sensor.accelerometer,1538418968745,2087936818620013,0.090979666,9.92636,0.12928689
android.sensor.accelerometer,1538418968765,2087936838408713,0.17717093,10.113108,0.25857377
android.sensor.accelerometer,1538418968785,2087936858301267,0.45489833,10.299856,0.51714754
android.sensor.accelerometer,1538418968805,2087936878183821,1.2545617,10.745177,0.6512229
android.sensor.accelerometer,1538418968826,2087936898125542,2.054225,11.314998,0.6560113
android.sensor.accelerometer,1538418968845,2087936917970752,2.5809495,11.195287,1.4460979
android.sensor.accelerometer,1538418968865,2087936937966223,2.303222,11.056423,2.3894134
android.sensor.accelerometer,1538418968885,2087936957787319,1.5227122,10.529699,2.2936451
android.sensor.accelerometer,1538418968905,2087936977492321,0.10055647,10.19451,1.0965444
android.sensor.accelerometer,1538418968927,2087936997647531,-0.090979666,8.920795,0.6847417
android.sensor.accelerometer,1538418968946,2087937017432846,-1.2976574,6.766014,-0.47884035
android.sensor.accelerometer,1538418968966,2087937037428421,-3.6008794,4.9943047,-2.030283
android.sensor.accelerometer,1538418968984,2087937057248839,-6.50744,2.8682537,-4.0318356
android.sensor.accelerometer,1538418969004,2087937077063425,-9.792285,1.3024458,-2.6910827
android.sensor.accelerometer,1538418969025,2087937097132958,-12.210428,-0.6703765,-1.2066777
android.sensor.accelerometer,1538418969044,2087937116714939,-12.770672,-2.2505496,0.4357447
android.sensor.accelerometer,1538418969064,2087937136862910,-11.439496,-3.5194764,1.7477672
android.sensor.accelerometer,1538418969084,2087937156723641,-9.078813,-4.477157,3.2034419
android.sensor.accelerometer,1538418969104,2087937176736716,-6.4499793,-5.3725886,5.631162
android.sensor.accelerometer,1538418969125,2087937196270311,-3.916914,-6.3925185,7.513005
android.sensor.accelerometer,1538418969144,2087937216150418,-1.8818425,-7.201759,8.250419
android.sensor.accelerometer,1538418969163,2087937236031513,0.24420857,-8.475474,7.3885064
android.sensor.accelerometer,1538418969183,2087937256188494,3.1411927,-10.156203,6.5840545
android.sensor.accelerometer,1538418969203,2087937276077403,6.540959,-12.224793,6.8426285
android.sensor.accelerometer,1538418969224,2087937295842821,11.750742,-14.369999,6.670246
android.sensor.accelerometer,1538418969243,2087937315848761,16.941372,-16.342821,6.5505357
android.sensor.accelerometer,1538418969263,2087937335752565,20.805613,-17.918205,7.225701
