Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1538418898532,2087866574354422,-0.076614454,0.45010993,9.9790325
android.sensor.accelerometer,1538418898532,2087866594045986,0.05267244,0.36870706,10.85531
android.sensor.accelerometer,1538418898544,2087866614072759,0.047884032,0.91458505,10.70687
android.sensor.accelerometer,1538418898560,2087866633765157,-0.062249243,0.8523358,10.338163
android.sensor.accelerometer,1538418898580,2087866653827919,-0.033518825,0.90021986,10.218452
android.sensor.accelerometer,1538418898601,2087866673641671,0.019153614,1.0486604,10.170568
android.sensor.accelerometer,1538418898621,2087866693695840,0.0,1.0630256,10.089166
android.sensor.accelerometer,1538418898642,2087866713176467,-0.062249243,1.043872,9.950302
android.sensor.accelerometer,1538418898663,2087866733238084,-0.062249243,0.9911995,9.9790325
android.sensor.accelerometer,1538418898679,2087866752947721,-0.08619126,0.93852705,9.983821
android.sensor.accelerometer,1538418898701,2087866773023140,-0.095768064,0.82360536,9.792285
android.sensor.accelerometer,1538418898720,2087866792828142,-0.07182605,0.7422025,9.792285
android.sensor.accelerometer,1538418898739,2087866812887935,0.019153614,0.7517793,9.940725
android.sensor.accelerometer,1538418898759,2087866832682625,0.009576807,0.7326257,9.844957
android.sensor.accelerometer,1538418898780,2087866852772939,-0.07182605,0.78050977,9.701305
android.sensor.accelerometer,1538418898799,2087866872487941,-0.06703765,0.82360536,9.677363
android.sensor.accelerometer,1538418898822,2087866892514870,-0.1388637,0.79008657,9.911995
android.sensor.accelerometer,1538418898842,2087866912309143,-0.1340753,0.6943185,9.710882
android.sensor.accelerometer,1538418898862,2087866932570864,-0.076614454,0.7278373,9.854534
android.sensor.accelerometer,1538418898880,2087866952045866,-0.19632454,0.5793968,10.060435
android.sensor.accelerometer,1538418898900,2087866972145660,-0.05267244,0.60333884,10.036493
android.sensor.accelerometer,1538418898921,2087866992027068,-0.038307227,0.6991069,9.840169
android.sensor.accelerometer,1538418898942,2087867011993789,-0.06703765,0.61291564,9.734824
android.sensor.accelerometer,1538418898961,2087867031848478,-0.110133275,0.58418524,9.797073
android.sensor.accelerometer,1538418898981,2087867051729730,-0.11492168,0.5793968,9.844957
android.sensor.accelerometer,1538418898999,2087867071240565,-0.06703765,0.62728083,9.9550905
android.sensor.accelerometer,1538418899022,2087867091276453,-0.06703765,0.5554548,9.878476
android.sensor.accelerometer,1538418899038,2087867111200100,0.0047884034,0.6607997,9.792285
android.sensor.accelerometer,1538418899059,2087867131334738,-0.05267244,0.6799533,9.528923
android.sensor.accelerometer,1538418899080,2087867151015209,-0.090979666,0.6799533,9.562442
android.sensor.accelerometer,1538418899103,2087867170980627,-0.1388637,0.51235914,9.873688
android.sensor.accelerometer,1538418899118,2087867190688233,-0.05746084,0.50757074,10.060435
android.sensor.accelerometer,1538418899138,2087867210803287,-0.05746084,0.5315128,9.950302
android.sensor.accelerometer,1538418899158,2087867230557612,-0.04309563,0.641646,9.749189
android.sensor.accelerometer,1538418899179,2087867250623760,-0.009576807,0.6655881,9.739613
android.sensor.accelerometer,1538418899202,2087867272520637,0.023942016,0.61291564,9.782708
android.sensor.accelerometer,1538418899221,2087867290362566,0.047884032,0.56982,9.902418
android.sensor.accelerometer,1538418899243,2087867310061370,0.0,0.50278234,10.0269165
android.sensor.accelerometer,1538418899263,2087867330148091,-0.1388637,0.6464345,9.868899
android.sensor.accelerometer,1538418899282,2087867349858197,-0.17238252,0.6895301,9.595961
android.sensor.accelerometer,1538418899301,2087867369919137,-0.04309563,0.6703765,9.624691
android.sensor.accelerometer,1538418899322,2087867389629295,0.0047884034,0.62728083,9.730036
android.sensor.accelerometer,1538418899341,2087867409700703,-0.0047884034,0.521936,9.830592
android.sensor.accelerometer,1538418899359,2087867429591486,0.023942016,0.641646,9.935937
android.sensor.accelerometer,1538418899379,2087867449475759,-0.0047884034,0.62249243,9.888053
android.sensor.accelerometer,1538418899399,2087867469367063,0.0,0.6368576,9.797073
android.sensor.accelerometer,1538418899418,2087867489320555,-0.076614454,0.6368576,9.768343
android.sensor.accelerometer,1538418899436,2087867508714463,-0.110133275,0.5793968,9.854534
android.sensor.accelerometer,1538418899455,2087867528924309,-0.17238252,0.62249243,9.868899
android.sensor.accelerometer,1538418899480,2087867550264050,-0.038307227,0.6368576,9.80665
android.sensor.accelerometer,1538418899498,2087867568689781,0.02873042,0.5602432,9.854534
android.sensor.accelerometer,1538418899518,2087867588452075,-0.08140286,0.61770403,9.816227
android.sensor.accelerometer,1538418899537,2087867608318848,-0.06703765,0.63206923,9.667787
android.sensor.accelerometer,1538418899559,2087867628060308,-0.07182605,0.62249243,9.792285
android.sensor.accelerometer,1538418899577,2087867648101508,-0.090979666,0.6512229,9.825804
android.sensor.accelerometer,1538418899597,2087867668078541,-0.08140286,0.58418524,9.864111
android.sensor.accelerometer,1538418899618,2087867688312189,-0.10055647,0.6943185,9.792285
android.sensor.accelerometer,1538418899637,2087867707845785,-0.2681506,0.62728083,9.696517
android.sensor.accelerometer,1538418899657,2087867727891568,-0.2777274,0.62249243,9.825804
android.sensor.accelerometer,1538418899675,2087867747594695,-0.15801731,0.61291564,9.758766
android.sensor.accelerometer,1538418899699,2087867767676676,-0.1388637,0.6751649,9.868899
android.sensor.accelerometer,1538418899718,2087867787458345,-0.06703765,0.6607997,9.888053
android.sensor.accelerometer,1538418899740,2087867807638764,-0.1388637,0.6464345,9.945514
android.sensor.accelerometer,1538418899755,2087867827344703,-0.1340753,0.62249243,9.811439
android.sensor.accelerometer,1538418899779,2087867847288715,-0.16280572,0.7469909,9.667787
android.sensor.accelerometer,1538418899799,2087867867002467,-0.1340753,0.7038953,9.682152
android.sensor.accelerometer,1538418899818,2087867887060126,-0.18674773,0.61291564,9.80665
android.sensor.accelerometer,1538418899839,2087867906942680,-0.272939,0.5506664,9.854534
android.sensor.accelerometer,1538418899855,2087867927045546,-0.16280572,0.5267244,9.888053
android.sensor.accelerometer,1538418899874,2087867946870809,-0.16280572,0.56982,9.849746
android.sensor.accelerometer,1538418899899,2087867966949092,-0.05267244,0.6703765,9.749189
android.sensor.accelerometer,1538418899918,2087867986952740,-0.15801731,0.6703765,9.758766
android.sensor.accelerometer,1538418899935,2087868006943471,-0.15322891,0.7278373,9.758766
android.sensor.accelerometer,1538418899955,2087868026891702,-0.12928689,0.6607997,9.725247
android.sensor.accelerometer,1538418899975,2087868046145923,-0.1436521,0.61291564,9.92636
android.sensor.accelerometer,1538418899995,2087868066942904,-0.12449849,0.5506664,9.964667
android.sensor.accelerometer,1538418900014,2087868085896083,-0.1340753,0.61291564,9.911995
android.sensor.accelerometer,1538418900035,2087868105811606,-0.1388637,0.7134721,9.830592
android.sensor.accelerometer,1538418900052,2087868125418691,-0.1388637,0.6799533,9.849746
android.sensor.accelerometer,1538418900076,2087868145418954,-0.110133275,0.6847417,9.911995
android.sensor.accelerometer,1538418900093,2087868165409737,-0.05746084,0.6560113,9.868899
android.sensor.accelerometer,1538418900112,2087868185128853,-0.10055647,0.6512229,9.892841
android.sensor.accelerometer,1538418900132,2087868205332866,-0.0047884034,0.62728083,9.835381
android.sensor.accelerometer,1538418900152,2087868224963389,-0.02873042,0.58897364,9.821015
android.sensor.accelerometer,1538418900172,2087868245015266,-0.07182605,0.5746084,9.840169
android.sensor.accelerometer,1538418900193,2087868264929747,-0.22984336,0.6703765,9.615114
android.sensor.accelerometer,1538418900212,2087868284824436,-0.2681506,0.6895301,9.576807
android.sensor.accelerometer,1538418900232,2087868304507303,-0.1436521,0.48841715,9.902418
android.sensor.accelerometer,1538418900252,2087868324561888,-0.10055647,0.49799395,9.969456
android.sensor.accelerometer,1538418900271,2087868344278348,-0.05746084,0.641646,9.883265
android.sensor.accelerometer,1538418900294,2087868364339757,-0.08140286,0.7086837,9.677363
android.sensor.accelerometer,1538418900314,2087868385962571,-0.023942016,0.6464345,9.701305
android.sensor.accelerometer,1538418900335,2087868406024136,-0.01436521,0.6560113,9.643845
android.sensor.accelerometer,1538418900354,2087868425552002,-0.110133275,0.56982,9.907207
android.sensor.accelerometer,1538418900371,2087868444069556,-0.14844051,0.5650316,9.974244
android.sensor.accelerometer,1538418900396,2087868465492840,-0.17238252,0.5746084,9.9550905
android.sensor.accelerometer,1538418900417,2087868485595602,-0.10534488,0.5602432,9.859323
android.sensor.accelerometer,1538418900435,2087868505266854,-0.05746084,0.6751649,9.730036
android.sensor.accelerometer,1538418900456,2087868525319460,-0.07182605,0.7134721,9.595961
android.sensor.accelerometer,1538418900475,2087868545014306,-0.08140286,0.6943185,9.706094
android.sensor.accelerometer,1538418900496,2087868565114204,-0.15801731,0.61770403,9.80665
android.sensor.accelerometer,1538418900515,2087868584816706,-0.10534488,0.58418524,9.902418
android.sensor.accelerometer,1538418900535,2087868604883114,-0.090979666,0.62249243,9.89763
android.sensor.accelerometer,1538418900555,2087868624591657,-0.12449849,0.58897364,9.878476
android.sensor.accelerometer,1538418900575,2087868644648743,-0.16280572,0.5410896,9.811439
android.sensor.accelerometer,1538418900595,2087868664393797,-0.20111294,0.641646,9.816227
android.sensor.accelerometer,1538418900614,2087868684432705,-0.18674773,0.62728083,9.787497
android.sensor.accelerometer,1538418900632,2087868704141926,-0.1388637,0.6512229,9.816227
android.sensor.accelerometer,1538418900652,2087868724200938,-0.1340753,0.62728083,9.768343
android.sensor.accelerometer,1538418900674,2087868743933076,-0.12928689,0.60812724,9.696517
android.sensor.accelerometer,1538418900694,2087868762907088,-0.08619126,0.56982,9.792285
android.sensor.accelerometer,1538418900714,2087868783697715,-0.06703765,0.5602432,9.864111
android.sensor.accelerometer,1538418900733,2087868803759644,-0.090979666,0.6368576,9.892841
android.sensor.accelerometer,1538418900753,2087868823473761,-0.10534488,0.5793968,9.835381
