Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1538418780892,2087748945637964,0.01065297,0.04900366,-0.175774
android.sensor.gyroscope,1538418780904,2087748965600882,-0.1374233,0.175774,-0.09800732
android.sensor.gyroscope,1538418780916,2087748985504113,-0.3057402,0.06285252,-0.0021305939
android.sensor.gyroscope,1538418780932,2087749005207240,-0.18429637,-0.13209683,0.009587673
android.sensor.gyroscope,1538418780952,2087749025283597,0.03835069,-0.09800732,-0.05646074
android.sensor.gyroscope,1538418780972,2087749045082661,0.07350549,0.0010652969,-0.02450183
android.sensor.gyroscope,1538418780993,2087749065205319,-0.08735435,-0.01384886,0.025567126
android.sensor.gyroscope,1538418781014,2087749084982769,-0.1736434,-0.012783563,-0.0010652969
android.sensor.gyroscope,1538418781032,2087749104860792,-0.119313255,0.0063917814,-0.07350549
android.sensor.gyroscope,1538418781051,2087749124659492,-0.11079088,-0.03089361,-0.10120321
android.sensor.gyroscope,1538418781072,2087749144627306,-0.10866029,0.0010652969,-0.07457078
android.sensor.gyroscope,1538418781091,2087749164527725,-0.01065297,-0.20027582,-0.063917816
android.sensor.gyroscope,1538418781112,2087749184446789,0.091615535,-0.4218576,-0.1747087
android.sensor.gyroscope,1538418781135,2087749204487416,0.034089502,-0.3920293,-0.2109288
android.sensor.gyroscope,1538418781152,2087749224185335,-0.16299044,-0.4857754,-0.15340276
android.sensor.gyroscope,1538418781172,2087749244092212,-0.26419365,-0.6977695,-0.18642697
android.sensor.gyroscope,1538418781191,2087749263947058,-0.26952013,-0.96409374,-0.30680552
android.sensor.gyroscope,1538418781212,2087749283816279,-0.30254433,-1.0493175,-0.45807767
android.sensor.gyroscope,1538418781232,2087749303802531,-0.44103295,-1.2208303,-0.4527512
android.sensor.gyroscope,1538418781252,2087749323657481,-0.5816521,-1.8355067,-0.28976077
android.sensor.gyroscope,1538418781273,2087749344271389,-0.68924713,-2.6813524,-0.19814523
android.sensor.gyroscope,1538418781292,2087749363579464,-0.975812,-3.0595329,-0.2418224
android.sensor.gyroscope,1538418781312,2087749383479101,-1.442412,-2.5449944,-0.19814523
android.sensor.gyroscope,1538418781332,2087749403386707,-1.7311075,-2.134855,-0.053264845
android.sensor.gyroscope,1538418781352,2087749423303844,-1.8173965,-2.4128976,0.054330144
android.sensor.gyroscope,1538418781371,2087749443186971,-1.7598705,-2.9636562,-0.04900366
android.sensor.gyroscope,1538418781391,2087749463073588,-1.6117942,-3.1458218,-0.12996623
android.sensor.gyroscope,1538418781412,2087749482772184,-1.3550577,-2.4139628,0.050068956
android.sensor.gyroscope,1538418781436,2087749504601092,-0.8362581,-1.8387026,0.33130735
android.sensor.gyroscope,1538418781454,2087749524452605,-0.26312834,-1.704475,0.43037996
android.sensor.gyroscope,1538418781473,2087749542442398,0.43677175,-1.7630664,0.40161693
android.sensor.gyroscope,1538418781492,2087749564226463,0.8650211,-1.5063299,0.574195
android.sensor.gyroscope,1538418781514,2087749584106361,1.2634422,-1.1079088,0.77873206
android.sensor.gyroscope,1538418781533,2087749604009123,2.3926568,-0.7840586,0.7307937
android.sensor.gyroscope,1538418781553,2087749623880792,3.7285392,-0.50068957,0.1043991
android.sensor.gyroscope,1538418781573,2087749643766106,4.1738334,0.28976077,-0.71907544
android.sensor.gyroscope,1538418781588,2087749654792461,4.1706376,0.8607599,-1.0791458
android.sensor.gyroscope,1538418781607,2087749673781213,4.7917056,2.073068,-1.4551957
android.sensor.gyroscope,1538418781623,2087749693405486,6.3768673,3.6656868,-1.3816901
android.sensor.gyroscope,1538418781646,2087749713593873,7.9481807,5.1965184,-1.0961906
android.sensor.gyroscope,1538418781666,2087749733266115,8.9804535,6.253293,-0.7297284
android.sensor.gyroscope,1538418781685,2087749753237107,9.8635845,6.5856657,-0.7244019
android.sensor.gyroscope,1538418781705,2087749771977108,10.4676075,6.5334663,-0.9768773
android.sensor.gyroscope,1538418781722,2087749793058517,10.498502,6.953193,-1.3113805
android.sensor.gyroscope,1538418781742,2087749810956331,10.316336,7.842716,-0.9832691
android.sensor.gyroscope,1538418781763,2087749833034823,9.338393,7.8768053,-0.312132
android.sensor.gyroscope,1538418781781,2087749850442741,7.992923,6.7848763,-0.15020686
android.sensor.gyroscope,1538418781801,2087749870680191,6.9787602,4.6777186,-0.060721926
android.sensor.gyroscope,1538418781824,2087749892372068,6.4865932,2.2946496,0.243953
android.sensor.gyroscope,1538418781841,2087749910296497,6.364084,0.8469111,0.3462215
android.sensor.gyroscope,1538418781859,2087749929995614,6.1371756,0.68605125,0.3771151
android.sensor.gyroscope,1538418781881,2087749950323689,5.180539,0.98966086,0.6285252
android.sensor.gyroscope,1538418781901,2087749970014211,4.686241,0.7957768,0.8564987
android.sensor.gyroscope,1538418781923,2087749990059005,3.9916675,1.0418605,0.63491696
android.sensor.gyroscope,1538418781940,2087750009839007,3.4973698,1.3582536,0.32917675
